elapsed_wall_ms,cpu_user_ms,cpu_sys_ms,cpu_total_ms,source
609.782,438.304,152.803,591.107,zip
541.383,387.603,134.474,522.077,zip
354.23,247.547,95.824,343.371,zip
441.324,305.98,112.729,418.709,zip
539.288,419.919,107.979,527.898,zip
537.927,413.403,108.367,521.77,zip
417.879,308.972,87.146,396.118,zip
592.404,407.917,171.965,579.882,zip
543.026,396.159,136.054,532.213,zip
548.377,396.317,130.784,527.101,zip
339.545,256.014,72.004,328.018,zip
450.764,310.613,127.431,438.044,zip
514.266,366.671,131.523,498.194,zip
615.711,465.909,135.392,601.301,zip
287.925,207.268,71.746,279.014,zip
423.556,320.87,88.239,409.109,zip
456.082,371.108,63.846,434.954,zip
677.239,500.01,161.293,661.303,zip
518.348,385.774,123.288,509.062,zip
546.091,397.05,127.056,524.106,zip
479.459,348.733,112.236,460.969,zip
454.326,314.853,121.097,435.95,zip
661.532,523.796,116.846,640.642,zip
562.751,386.554,165.09,551.644,zip
517.833,362.973,143.593,506.566,zip
457.155,306.68,133.164,439.844,zip
507.675,398.213,99.553,497.766,zip
588.142,396.315,172.652,568.967,zip
435.22,330.687,87.652,418.339,zip
533.416,383.72,135.9,519.62,zip
649.741,491.352,133.647,624.999,zip
505.096,390.995,95.754,486.749,zip
587.699,420.462,141.464,561.926,zip
575.627,439.275,123.795,563.07,zip
621.593,467.381,138.182,605.563,zip
463.605,362.396,87.612,450.008,zip
434.031,343.383,71.87,415.253,zip
521.038,352.288,156.127,508.415,zip
634.812,493.086,118.34,611.426,zip
489.977,373.323,103.259,476.582,zip
525.076,382.528,118.307,500.835,zip
543.024,414.095,111.487,525.582,zip
452.694,317.705,116.625,434.33,zip
517.051,357.726,144.698,502.424,zip
648.087,487.061,135.738,622.799,zip
452.603,350.828,79.733,430.561,zip
436.935,319.745,105.232,424.977,zip
438.718,297.982,109.782,407.764,zip
516.158,376.885,122.983,499.868,zip
692.255,537.822,139.435,677.257,zip
484.041,344.572,128.212,472.784,zip
418.138,309.952,96.608,406.56,zip
584.02,413.71,143.207,556.917,zip
680.957,503.574,141.63,645.204,zip
515.74,348.641,154.511,503.152,zip
464.384,313.762,128.723,442.485,zip
534.783,373.578,151.021,524.599,zip
497.852,329.461,145.119,474.58,zip
542.982,406.646,115.615,522.261,zip
561.376,423.046,127.712,550.758,zip
492.242,356.567,116.184,472.751,zip
425.257,331.74,79.937,411.677,zip
560.124,445.784,100.401,546.185,zip
515.815,377.054,128.358,505.412,zip
424.371,328.856,76.198,405.054,zip
674.126,505.065,152.321,657.386,zip
614.225,465.184,119.278,584.462,zip
526.46,388.713,128.235,516.948,zip
529.424,396.241,120.073,516.314,zip
505.434,340.862,152.385,493.247,zip
465.212,371.884,75.976,447.86,zip
604.838,428.368,153.269,581.637,zip
584.317,420.687,137.532,558.219,zip
545.838,360.537,162.44,522.977,zip
571.778,385.088,161.108,546.196,zip
489.05,359.561,119.853,479.414,zip
550.872,420.588,115.066,535.654,zip
500.017,370.14,106.317,476.457,zip
463.564,345.844,107.33,453.174,zip
440.151,326.869,103.641,430.51,zip
626.306,506.665,92.486,599.151,zip
530.369,406.631,109.79,516.421,zip
403.227,327.043,63.813,390.856,zip
729.514,538.318,166.245,704.563,zip
589.886,428.663,141.539,570.202,zip
602.241,469.266,111.351,580.617,zip
603.979,416.177,160.068,576.245,zip
511.364,412.215,72.037,484.252,zip
466.821,305.283,138.395,443.678,zip
607.498,433.337,149.845,583.182,zip
441.648,330.918,91.7,422.618,zip
464.066,362.062,80.458,442.52,zip
490.021,353.0,116.329,469.329,zip
470.495,319.185,115.704,434.889,zip
435.682,303.001,109.08,412.081,zip
565.074,424.621,119.052,543.673,zip
555.894,364.501,174.326,538.827,zip
499.501,384.341,96.085,480.426,zip
555.127,434.949,98.852,533.801,zip
469.485,337.296,113.739,451.035,zip
437.247,290.351,105.938,396.289,zip
478.856,337.325,128.505,465.83,zip
551.627,382.782,135.568,518.35,zip
485.073,369.147,104.324,473.471,zip
532.919,354.373,145.686,500.059,zip
461.745,355.787,87.947,443.734,zip
438.174,333.442,91.299,424.741,zip
528.536,364.776,134.808,499.584,zip
500.069,378.252,107.503,485.755,zip
454.524,328.82,108.27,437.09,zip
435.464,310.325,107.42,417.745,zip
518.025,397.831,104.481,502.312,zip
282.322,216.657,56.17,272.827,zip
268.48,181.298,76.548,257.846,zip
365.302,245.232,92.464,337.696,zip
428.235,329.409,87.313,416.722,zip
400.355,253.598,126.799,380.397,zip
323.308,199.892,107.941,307.833,zip
672.896,520.513,137.189,657.702,zip
708.994,524.175,161.284,685.459,zip
446.786,299.362,127.727,427.089,zip
461.395,327.542,111.843,439.385,zip
454.3,307.516,119.811,427.327,zip
390.032,295.877,83.965,379.842,zip
724.77,570.841,138.746,709.587,zip
681.305,467.223,193.333,660.556,zip
575.146,387.527,163.8,551.327,zip
369.1,270.828,87.62,358.448,zip
581.041,411.416,116.971,528.387,zip
543.163,411.77,115.935,527.705,zip
438.83,329.558,97.646,427.204,zip
543.536,398.459,131.491,529.95,zip
553.067,429.069,111.24,540.309,zip
584.298,450.266,119.539,569.805,zip
551.329,399.517,137.208,536.725,zip
522.726,342.305,153.447,495.752,zip
548.731,412.363,114.985,527.348,zip
519.347,379.844,123.949,503.793,zip
563.243,425.271,119.235,544.506,zip
549.923,354.172,185.135,539.307,zip
387.308,278.782,92.927,371.709,zip
533.13,374.113,136.772,510.885,zip
432.22,305.862,107.25,413.112,zip
421.778,319.537,91.867,411.404,zip
573.648,446.921,112.736,559.657,zip
498.488,382.647,103.633,486.28,zip
397.6,271.342,115.719,387.061,zip
533.004,398.264,120.686,518.95,zip
500.784,341.671,139.052,480.723,zip
577.383,422.397,143.455,565.852,zip
415.676,323.75,78.963,402.713,zip
287.143,202.273,56.636,258.909,zip
584.216,455.625,108.866,564.491,zip
425.283,333.239,80.298,413.537,zip
481.327,368.464,85.03,453.494,zip
470.381,341.575,116.537,458.112,zip
475.549,361.071,91.259,452.33,zip
530.273,371.892,139.959,511.851,zip
425.928,306.249,99.431,405.68,zip
549.47,372.335,154.479,526.814,zip
540.606,376.819,128.278,505.097,zip
455.342,350.256,92.596,442.852,zip
535.733,403.975,110.895,514.87,zip
536.557,357.591,156.697,514.288,zip
548.907,423.039,111.746,534.785,zip
447.314,282.677,131.385,414.062,zip
552.722,416.694,124.207,540.901,zip
543.773,390.175,134.122,524.297,zip
541.531,419.039,95.78,514.819,zip
442.871,308.348,108.122,416.47,zip
422.288,299.977,87.993,387.97,zip
482.501,356.404,108.122,464.526,zip
619.665,406.913,171.542,578.455,zip
525.726,346.407,145.007,491.414,zip
458.618,339.297,99.793,439.09,zip
435.471,338.866,76.648,415.514,zip
533.218,379.081,116.95,496.031,zip
511.323,401.264,87.404,488.668,zip
445.995,356.965,71.393,428.358,zip
688.221,491.586,166.505,658.091,zip
549.208,383.167,151.67,534.837,zip
510.631,360.71,138.734,499.444,zip
612.754,436.115,158.587,594.702,zip
350.797,239.3,93.286,332.586,zip
672.437,507.966,150.802,658.768,zip
575.802,413.687,113.561,527.248,zip
565.518,423.218,119.778,542.996,zip
458.915,330.943,115.63,446.573,zip
618.933,460.865,144.27,605.135,zip
542.893,361.162,164.529,525.691,zip
388.413,289.769,79.388,369.157,zip
431.112,319.047,91.726,410.773,zip
540.169,393.34,127.14,520.48,zip
538.079,369.173,146.875,516.048,zip
395.481,280.068,104.025,384.093,zip
516.987,402.095,103.509,505.604,zip
546.655,407.778,127.93,535.708,zip
327.776,250.031,68.556,318.587,zip
586.217,418.158,151.333,569.491,zip
539.742,367.728,159.881,527.609,zip
569.862,437.035,116.275,553.31,zip
520.517,395.677,99.918,495.595,zip
449.929,346.388,91.574,437.962,zip
552.98,395.943,143.979,539.922,zip
517.264,382.652,123.564,506.216,zip
518.609,404.185,100.045,504.23,zip
619.044,419.556,187.801,607.357,zip
483.018,334.042,131.231,465.273,zip
455.755,313.368,130.9,444.268,zip
438.394,312.104,112.037,424.141,zip
529.259,387.354,123.793,511.147,zip
693.362,504.385,173.508,677.893,zip
458.102,313.351,122.085,435.436,zip
779.597,613.546,132.333,745.879,zip
429.877,345.723,71.528,417.251,zip
572.382,427.648,131.891,559.539,zip
474.564,362.605,99.616,462.221,zip
571.961,420.093,138.71,558.803,zip
413.008,289.857,111.178,401.035,zip
578.097,445.967,111.491,557.458,zip
518.518,355.74,143.894,499.634,zip
572.689,439.468,115.859,555.327,zip
499.12,364.024,117.296,481.32,zip
479.066,361.266,102.096,463.362,zip
490.44,372.241,84.054,456.295,zip
442.127,360.255,72.051,432.306,zip
453.915,320.083,120.031,440.114,zip
531.297,373.599,131.157,504.756,zip
503.106,367.214,122.404,489.618,zip
615.303,463.99,138.8,602.79,zip
388.163,253.097,116.505,369.602,zip
586.017,419.807,151.93,571.737,zip
553.47,398.334,127.466,525.8,zip
479.263,314.979,141.74,456.719,zip
526.327,360.824,150.673,511.497,zip
475.453,341.13,116.385,457.515,zip
580.76,455.656,107.918,563.574,zip
500.214,355.049,130.592,485.641,zip
484.541,329.679,119.161,448.84,zip
484.719,354.749,107.62,462.369,zip
516.554,355.003,119.663,474.666,zip
496.256,348.833,134.776,483.609,zip
469.059,333.101,112.325,445.426,zip
734.746,546.516,163.556,710.072,zip
493.944,385.742,95.441,481.183,zip
567.988,406.88,139.615,546.495,zip
578.427,401.058,142.951,544.009,zip
556.322,415.221,127.76,542.981,zip
565.858,417.388,126.003,543.391,zip
543.736,387.86,130.606,518.466,zip
519.595,355.106,143.638,498.744,zip
553.721,390.966,142.169,533.135,zip
545.712,380.907,144.344,525.251,zip
456.492,345.135,100.33,445.465,zip
568.423,418.232,124.665,542.897,zip
448.668,327.893,107.964,435.857,zip
557.307,435.783,103.003,538.786,zip
544.23,418.362,107.578,525.94,zip
518.42,393.294,111.234,504.528,zip
504.038,360.742,112.231,472.973,zip
543.457,398.421,131.479,529.9,zip
424.065,307.802,103.933,411.735,zip
486.519,403.795,71.963,475.758,zip
531.294,378.964,141.103,520.067,zip
527.174,373.86,127.271,501.131,zip
442.763,341.77,88.458,430.228,zip
507.892,349.034,148.439,497.473,zip
719.87,526.683,171.571,698.254,zip
518.611,368.612,129.406,498.018,zip
412.823,307.23,91.77,399.0,zip
516.055,371.78,115.931,487.711,zip
554.838,413.694,120.493,534.187,zip
642.122,493.876,135.417,629.293,zip
462.158,346.305,103.493,449.798,zip
433.884,315.01,87.724,402.734,zip
479.513,361.279,99.252,460.531,zip
515.253,367.302,131.749,499.051,zip
533.121,415.176,94.897,510.073,zip
538.741,393.959,118.187,512.146,zip
490.075,352.869,122.909,475.778,zip
429.978,301.163,106.992,408.155,zip
535.397,395.647,126.443,522.09,zip
296.929,202.846,81.138,283.984,zip
530.842,390.821,118.43,509.251,zip
429.334,292.083,124.035,416.118,zip
533.689,368.259,150.471,518.73,zip
763.584,581.753,136.411,718.164,zip
519.404,368.801,136.296,505.097,zip
551.056,433.819,104.438,538.257,zip
549.451,355.162,169.509,524.671,zip
601.435,455.655,123.906,579.561,zip
446.505,345.656,87.407,433.063,zip
568.615,409.066,144.376,553.442,zip
518.309,372.107,130.633,502.74,zip
462.675,338.066,111.363,449.429,zip
618.003,454.443,148.799,603.242,zip
535.657,384.631,132.217,516.848,zip
431.228,301.36,114.992,416.352,zip
565.997,412.752,130.969,543.721,zip
552.552,432.528,109.142,541.67,zip
517.062,384.953,116.288,501.241,zip
401.591,296.198,96.064,392.262,zip
347.22,257.636,79.272,336.908,zip
580.421,425.796,127.341,553.137,zip
598.836,472.042,108.009,580.051,zip
505.566,365.456,115.198,480.654,zip
555.649,397.871,139.255,537.126,zip
533.008,402.781,119.638,522.419,zip
534.944,403.181,118.582,521.763,zip
579.437,420.407,140.135,560.542,zip
379.81,254.274,107.272,361.546,zip
509.848,361.302,134.992,496.294,zip
586.409,451.472,111.869,563.341,zip
532.171,344.228,172.114,516.342,zip
552.06,414.743,115.649,530.392,zip
442.246,342.334,87.574,429.908,zip
615.204,433.638,167.09,600.728,zip
550.248,412.624,119.026,531.65,zip
546.786,362.263,163.217,525.48,zip
475.472,388.685,76.134,464.819,zip
525.415,398.439,115.547,513.986,zip
438.321,352.361,76.077,428.438,zip
615.386,441.698,155.191,596.889,zip
516.934,359.275,139.718,498.993,zip
516.802,375.358,131.774,507.132,zip
524.339,391.818,115.946,507.764,zip
469.423,358.441,91.601,450.042,zip
516.739,378.459,119.513,497.972,zip
443.58,362.539,67.727,430.266,zip
646.098,481.539,146.04,627.579,zip
398.518,303.296,83.805,387.101,zip
505.28,349.481,144.613,494.094,zip
595.767,473.217,112.288,585.505,zip
471.713,370.795,79.74,450.535,zip
449.032,322.187,107.395,429.582,zip
436.263,337.243,87.286,424.529,zip
636.769,473.393,151.167,624.56,zip
385.122,250.636,123.328,373.964,zip
388.832,294.178,75.532,369.71,zip
748.783,557.573,160.452,718.025,zip
642.593,494.319,131.552,625.871,zip
517.433,378.837,115.645,494.482,zip
597.248,471.161,111.8,582.961,zip
510.164,345.614,140.656,486.27,zip
508.533,361.839,135.192,497.031,zip
487.896,367.986,99.996,467.982,zip
473.558,347.471,107.835,455.306,zip
459.973,341.622,99.308,440.93,zip
530.555,380.079,132.027,512.106,zip
620.033,412.164,184.073,596.237,zip
494.862,358.579,119.526,478.105,zip
556.767,428.613,108.154,536.767,zip
489.358,369.127,108.33,477.457,zip
583.54,406.448,151.421,557.869,zip
566.558,419.368,130.557,549.925,zip
461.961,333.041,116.363,449.404,zip
379.563,250.039,111.128,361.167,zip
469.18,350.729,99.639,450.368,zip
435.2,321.26,103.12,424.38,zip
479.582,360.309,108.092,468.401,zip
372.986,264.752,92.262,357.014,zip
648.787,463.094,158.322,621.416,zip
554.192,382.717,143.518,526.235,zip
473.15,336.795,118.869,455.664,zip
467.581,344.246,112.08,456.326,zip
730.264,545.658,165.718,711.376,zip
786.672,590.922,171.163,762.085,zip
606.313,408.146,182.278,590.424,zip
414.582,293.463,105.646,399.109,zip
485.34,383.096,83.802,466.898,zip
456.679,346.183,99.477,445.66,zip
459.723,337.14,111.058,448.198,zip
650.53,511.589,123.9,635.489,zip
543.304,380.011,142.504,522.515,zip
542.811,393.515,127.197,520.712,zip
425.778,312.855,100.274,413.129,zip
638.709,490.464,135.575,626.039,zip
525.377,391.759,121.162,512.921,zip
426.232,324.625,92.177,416.802,zip
559.1,404.365,142.717,547.082,zip
472.649,339.825,111.942,451.767,zip
501.552,369.423,120.464,489.887,zip
457.719,324.225,120.083,444.308,zip
624.686,440.247,165.597,605.844,zip
600.463,464.691,115.179,579.87,zip
483.1,372.183,80.039,452.222,zip
474.886,348.954,114.996,463.95,zip
518.298,378.366,127.449,505.815,zip
463.808,317.162,136.5,453.662,zip
611.681,464.334,130.966,595.3,zip
266.126,175.226,79.648,254.874,zip
455.115,324.686,120.254,444.94,zip
541.229,410.89,104.736,515.626,zip
544.652,363.115,159.611,522.726,zip
536.133,366.667,139.493,506.16,zip
567.111,435.342,112.866,548.208,zip
453.259,324.012,108.004,432.016,zip
532.285,376.814,144.311,521.125,zip
511.386,349.085,148.461,497.546,zip
435.463,316.003,108.001,424.004,zip
567.233,402.963,130.37,533.333,zip
503.182,383.483,100.916,484.399,zip
351.25,238.679,99.449,338.128,zip
533.339,343.646,171.823,515.469,zip
437.536,347.725,79.936,427.661,zip
524.485,366.254,147.297,513.551,zip
423.108,318.949,87.711,406.66,zip
546.152,358.476,153.632,512.108,zip
427.257,330.097,82.524,412.621,zip
521.366,383.452,119.828,503.28,zip
531.877,374.626,126.19,500.816,zip
615.814,477.144,105.597,582.741,zip
232.948,143.348,51.764,195.112,zip
576.864,447.626,111.906,559.532,zip
466.145,305.31,128.551,433.861,zip
472.109,353.049,107.104,460.153,zip
577.089,447.455,111.863,559.318,zip
402.057,298.509,91.542,390.051,zip
441.792,349.453,75.45,424.903,zip
550.441,438.637,99.69,538.327,zip
537.672,392.795,126.964,519.759,zip
437.449,316.131,108.044,424.175,zip
359.995,243.091,107.597,350.688,zip
417.942,311.786,87.939,399.725,zip
638.879,472.437,141.327,613.764,zip
445.764,326.876,99.657,426.533,zip
529.755,393.347,117.598,510.945,zip
517.019,347.285,147.696,494.981,zip
506.298,391.039,96.752,487.791,zip
340.497,238.332,91.36,329.692,zip
437.922,307.482,119.798,427.28,zip
393.256,307.316,71.84,379.156,zip
517.597,379.077,126.359,505.436,zip
507.422,397.613,96.391,494.004,zip
717.201,529.475,164.458,693.933,zip
425.086,298.844,104.999,403.843,zip
462.783,300.723,142.447,443.17,zip
488.118,361.64,108.492,470.132,zip
446.03,308.097,120.037,428.134,zip
569.907,403.686,139.891,543.577,zip
502.419,353.816,124.64,478.456,zip
557.923,392.878,149.86,542.738,zip
589.554,446.891,127.683,574.574,zip
625.495,470.297,119.567,589.864,zip
798.881,576.271,192.09,768.361,zip
398.77,294.851,82.558,377.409,zip
545.732,393.274,137.848,531.122,zip
493.167,396.609,64.098,460.707,zip
488.918,351.746,111.919,463.665,zip
524.351,374.091,132.742,506.833,zip
486.221,371.758,87.942,459.7,zip
630.994,459.151,154.369,613.52,zip
415.053,321.593,80.398,401.991,zip
486.795,326.327,147.245,473.572,zip
359.193,250.46,91.437,341.897,zip
556.831,421.616,116.446,538.062,zip
537.224,393.013,132.341,525.354,zip
532.378,380.239,132.083,512.322,zip
496.579,381.904,103.432,485.336,zip
375.298,292.71,71.199,363.909,zip
529.774,426.35,88.487,514.837,zip
572.131,394.699,147.513,542.212,zip
407.219,269.066,120.477,389.543,zip
741.238,566.272,137.523,703.795,zip
628.688,478.881,131.692,610.573,zip
470.619,316.079,132.033,448.112,zip
456.85,309.803,131.07,440.873,zip
433.009,314.332,107.43,421.762,zip
605.02,417.446,163.003,580.449,zip
449.547,331.364,103.8,435.164,zip
651.383,468.032,152.01,620.042,zip
433.945,306.412,115.402,421.814,zip
462.997,376.145,71.269,447.414,zip
484.417,351.356,119.78,471.136,zip
558.411,427.164,114.701,541.865,zip
455.609,327.504,115.824,443.328,zip
554.464,395.317,133.117,528.434,zip
557.427,402.521,143.472,545.993,zip
454.076,319.794,106.598,426.392,zip
544.556,396.06,129.325,525.385,zip
252.362,171.677,63.88,235.557,zip
635.834,490.552,127.623,618.175,zip
414.762,289.747,104.631,394.378,zip
422.182,296.828,104.291,401.119,zip
544.832,390.769,135.573,526.342,zip
633.236,474.063,140.611,614.674,zip
523.917,415.162,91.814,506.976,zip
485.594,333.049,128.404,461.453,zip
424.915,337.943,75.54,413.483,zip
581.947,444.529,120.143,564.672,zip
450.429,331.095,99.727,430.822,zip
442.238,331.232,95.778,427.01,zip
551.483,434.229,99.593,533.822,zip
544.422,390.345,135.425,525.77,zip
673.114,500.383,150.909,651.292,zip
486.14,345.372,128.51,473.882,zip
803.824,591.387,191.801,783.188,zip
548.258,373.492,162.906,536.398,zip
489.225,353.883,111.334,465.217,zip
456.057,354.43,91.594,446.024,zip
560.129,433.963,116.527,550.49,zip
529.608,371.432,143.78,515.212,zip
513.278,385.884,103.432,489.316,zip
489.323,352.645,122.831,475.476,zip
402.321,289.559,97.879,387.438,zip
526.104,382.741,130.211,512.952,zip
635.361,438.869,159.588,598.457,zip
676.39,519.677,139.913,659.59,zip
479.215,357.01,104.295,461.305,zip
431.506,320.947,99.057,420.004,zip
584.262,427.275,142.425,569.7,zip
558.281,397.545,144.561,542.106,zip
471.625,354.801,91.69,446.491,zip
610.671,441.732,144.567,586.299,zip
434.809,327.552,95.869,423.421,zip
479.439,361.343,95.299,456.642,zip
648.807,490.868,139.678,630.546,zip
564.048,436.601,115.104,551.705,zip
526.778,347.37,151.725,499.095,zip
452.038,305.197,128.504,433.701,zip
508.095,378.057,115.407,493.464,zip
479.613,356.335,106.9,463.235,zip
392.168,273.261,99.007,372.268,zip
535.128,403.576,106.829,510.405,zip
522.76,362.051,137.737,499.788,zip
426.206,300.702,112.262,412.964,zip
506.321,385.424,108.4,493.824,zip
535.774,388.326,136.114,524.44,zip
481.238,362.203,95.526,457.729,zip
359.698,245.921,99.162,345.083,zip
596.236,423.944,158.483,582.427,zip
563.962,420.422,128.128,548.55,zip
466.575,351.699,103.911,455.61,zip
383.745,271.9,89.28,361.18,zip
557.779,437.021,106.302,543.323,zip
448.401,326.598,111.521,438.119,zip
500.906,369.959,119.341,489.3,zip
477.461,353.362,100.387,453.749,zip
646.081,483.241,143.774,627.015,zip
520.832,390.182,111.48,501.662,zip
501.388,346.807,138.722,485.529,zip
